mmsi,timestamp,lat,lon,speed_knots,course_deg
240000000,2019-07-28T15:40:00,-8.63194,-32.04167,14.5,130.0
100000003,2019-07-28T15:45:00,-8.81217,-28.84886,13.5,23.0
100000004,2019-07-28T15:45:00,-9.42093,-29.73717,12.6,267.5
100000005,2019-07-28T15:45:00,-8.73289,-31.99962,13.9,124.1
240000000,2019-07-28T15:45:00,-8.64062,-32.03125,14.5,130.0
100000003,2019-07-28T15:50:00,-8.80753,-28.84688,12.4,23.0
100000004,2019-07-28T15:50:00,-9.42108,-29.7406,14.2,267.5
100000005,2019-07-28T15:50:00,-8.73619,-31.99475,12.9,124.1
240000000,2019-07-28T15:50:00,-8.64931,-32.02083,14.5,130.0
100000003,2019-07-28T15:55:00,-8.80289,-28.84491,12.4,23.0
100000004,2019-07-28T15:55:00,-9.42122,-29.74402,11.6,267.5
100000005,2019-07-28T15:55:00,-8.73949,-31.98988,14.5,124.1
240000000,2019-07-28T15:55:00,-8.65799,-32.01042,14.5,130.0
100000003,2019-07-28T16:00:00,-8.79825,-28.84294,13.9,23.0
100000004,2019-07-28T16:00:00,-9.42137,-29.74745,11.9,267.5
100000005,2019-07-28T16:00:00,-8.74278,-31.98501,14.6,124.1
240000000,2019-07-28T16:00:00,-8.66667,-32.0,14.5,130.0
100000003,2019-07-28T16:05:00,-8.79361,-28.84096,14.6,23.0
100000004,2019-07-28T16:05:00,-9.42152,-29.75087,13.9,267.5
100000005,2019-07-28T16:05:00,-8.74608,-31.98014,12.7,124.1
240000000,2019-07-28T16:05:00,-8.67535,-31.98958,14.5,130.0
100000003,2019-07-28T16:10:00,-8.78897,-28.83899,14.5,23.0
100000004,2019-07-28T16:10:00,-9.42167,-29.7543,13.9,267.5
100000005,2019-07-28T16:10:00,-8.74938,-31.97527,12.1,124.1
240000000,2019-07-28T16:10:00,-8.68403,-31.97917,14.5,130.0
100000003,2019-07-28T16:15:00,-8.78433,-28.83702,14.1,23.0
100000004,2019-07-28T16:15:00,-9.42181,-29.75772,13.6,267.5
100000005,2019-07-28T16:15:00,-8.75268,-31.9704,13.4,124.1
240000000,2019-07-28T16:15:00,-8.69271,-31.96875,14.5,130.0
100000003,2019-07-28T16:20:00,-8.77969,-28.83504,13.6,23.0
100000004,2019-07-28T16:20:00,-9.42196,-29.76115,13.8,267.5
100000005,2019-07-28T16:20:00,-8.75598,-31.96553,14.6,124.1
240000000,2019-07-28T16:20:00,-8.70139,-31.95833,14.5,130.0
100000003,2019-07-28T16:25:00,-8.77505,-28.83307,11.3,23.0
100000004,2019-07-28T16:25:00,-9.42211,-29.76457,13.2,267.5
100000005,2019-07-28T16:25:00,-8.75927,-31.96066,11.8,124.1
240000000,2019-07-28T16:25:00,-8.71007,-31.94792,14.5,130.0
100000003,2019-07-28T16:30:00,-8.77041,-28.8311,11.6,23.0
100000004,2019-07-28T16:30:00,-9.42226,-29.768,12.0,267.5
100000005,2019-07-28T16:30:00,-8.76257,-31.95579,13.5,124.1
240000000,2019-07-28T16:30:00,-8.71875,-31.9375,14.5,130.0
100000003,2019-07-28T16:35:00,-8.76577,-28.82912,14.6,23.0
100000004,2019-07-28T16:35:00,-9.4224,-29.77142,12.4,267.5
100000005,2019-07-28T16:35:00,-8.76587,-31.95092,13.5,124.1
240000000,2019-07-28T16:35:00,-8.72743,-31.92708,14.5,130.0
100000003,2019-07-28T16:40:00,-8.76113,-28.82715,13.4,23.0
100000004,2019-07-28T16:40:00,-9.42255,-29.77485,11.7,267.5
100000005,2019-07-28T16:40:00,-8.76917,-31.94605,13.9,124.1
240000000,2019-07-28T16:40:00,-8.73611,-31.91667,14.5,130.0
100000003,2019-07-28T16:45:00,-8.75649,-28.82518,11.0,23.0
100000004,2019-07-28T16:45:00,-9.4227,-29.77827,14.6,267.5
100000005,2019-07-28T16:45:00,-8.77246,-31.94118,11.5,124.1
240000000,2019-07-28T16:45:00,-8.74479,-31.90625,14.5,130.0
100000003,2019-07-28T16:50:00,-8.75185,-28.82321,11.4,23.0
100000004,2019-07-28T16:50:00,-9.42285,-29.7817,13.3,267.5
100000005,2019-07-28T16:50:00,-8.77576,-31.93631,13.9,124.1
240000000,2019-07-28T16:50:00,-8.75347,-31.89583,14.5,130.0
100000003,2019-07-28T16:55:00,-8.74721,-28.82123,13.7,23.0
100000004,2019-07-28T16:55:00,-9.423,-29.78512,12.6,267.5
100000005,2019-07-28T16:55:00,-8.77906,-31.93144,14.6,124.1
240000000,2019-07-28T16:55:00,-8.76215,-31.88542,14.5,130.0
100000003,2019-07-28T17:00:00,-8.74257,-28.81926,11.0,23.0
100000004,2019-07-28T17:00:00,-9.42314,-29.78855,12.8,267.5
100000005,2019-07-28T17:00:00,-8.78236,-31.92657,11.7,124.1
240000000,2019-07-28T17:00:00,-8.77083,-31.875,14.5,130.0
100000003,2019-07-28T17:05:00,-8.73793,-28.81729,11.6,23.0
100000004,2019-07-28T17:05:00,-9.42329,-29.79197,14.8,267.5
100000005,2019-07-28T17:05:00,-8.78565,-31.9217,12.0,124.1
240000000,2019-07-28T17:05:00,-8.77951,-31.86458,14.5,130.0
100000003,2019-07-28T17:10:00,-8.73329,-28.81531,13.2,23.0
100000004,2019-07-28T17:10:00,-9.42344,-29.7954,11.6,267.5
100000005,2019-07-28T17:10:00,-8.78895,-31.91683,14.9,124.1
240000000,2019-07-28T17:10:00,-8.78819,-31.85417,14.5,130.0
100000003,2019-07-28T17:15:00,-8.72865,-28.81334,13.8,23.0
100000004,2019-07-28T17:15:00,-9.42359,-29.79882,13.3,267.5
100000005,2019-07-28T17:15:00,-8.79225,-31.91196,11.7,124.1
240000000,2019-07-28T17:15:00,-8.79687,-31.84375,14.5,130.0
100000003,2019-07-28T17:20:00,-8.72401,-28.81137,13.6,23.0
100000004,2019-07-28T17:20:00,-9.42373,-29.80225,13.0,267.5
100000005,2019-07-28T17:20:00,-8.79555,-31.90709,14.4,124.1
240000000,2019-07-28T17:20:00,-8.80556,-31.83333,14.5,130.0
100000003,2019-07-28T17:25:00,-8.71937,-28.80939,11.9,23.0
100000004,2019-07-28T17:25:00,-9.42388,-29.80567,13.4,267.5
100000005,2019-07-28T17:25:00,-8.79884,-31.90222,13.0,124.1
240000000,2019-07-28T17:25:00,-8.81424,-31.82292,14.5,130.0
100000003,2019-07-28T17:30:00,-8.71474,-28.80742,13.8,23.0
100000004,2019-07-28T17:30:00,-9.42403,-29.8091,11.1,267.5
100000005,2019-07-28T17:30:00,-8.80214,-31.89735,12.0,124.1
240000000,2019-07-28T17:30:00,-8.82292,-31.8125,14.5,130.0
100000003,2019-07-28T17:35:00,-8.7101,-28.80545,11.9,23.0
100000004,2019-07-28T17:35:00,-9.42418,-29.81252,14.5,267.5
100000005,2019-07-28T17:35:00,-8.80544,-31.89248,14.5,124.1
240000000,2019-07-28T17:35:00,-8.8316,-31.80208,14.5,130.0
100000003,2019-07-28T17:40:00,-8.70546,-28.80347,12.3,23.0
100000004,2019-07-28T17:40:00,-9.42432,-29.81595,14.7,267.5
100000005,2019-07-28T17:40:00,-8.80874,-31.88761,12.8,124.1
240000000,2019-07-28T17:40:00,-8.84028,-31.79167,14.5,130.0
100000003,2019-07-28T17:45:00,-8.70082,-28.8015,14.0,23.0
100000004,2019-07-28T17:45:00,-9.42447,-29.81937,13.3,267.5
100000005,2019-07-28T17:45:00,-8.81204,-31.88274,13.1,124.1
240000000,2019-07-28T17:45:00,-8.84896,-31.78125,14.5,130.0
100000003,2019-07-28T17:50:00,-8.69618,-28.79953,13.6,23.0
100000004,2019-07-28T17:50:00,-9.42462,-29.8228,13.8,267.5
100000005,2019-07-28T17:50:00,-8.81533,-31.87787,12.4,124.1
240000000,2019-07-28T17:50:00,-8.85764,-31.77083,14.5,130.0
100000003,2019-07-28T17:55:00,-8.69154,-28.79755,14.4,23.0
100000004,2019-07-28T17:55:00,-9.42477,-29.82622,14.7,267.5
100000005,2019-07-28T17:55:00,-8.81863,-31.873,13.4,124.1
240000000,2019-07-28T17:55:00,-8.86632,-31.76042,14.5,130.0
100000003,2019-07-28T18:00:00,-8.6869,-28.79558,13.6,23.0
100000004,2019-07-28T18:00:00,-9.42491,-29.82965,13.8,267.5
100000005,2019-07-28T18:00:00,-8.82193,-31.86813,11.7,124.1
240000000,2019-07-28T18:00:00,-8.875,-31.75,14.5,130.0
100000003,2019-07-28T18:05:00,-8.68226,-28.79361,13.3,23.0
100000004,2019-07-28T18:05:00,-9.42506,-29.83307,11.6,267.5
100000005,2019-07-28T18:05:00,-8.82523,-31.86326,12.6,124.1
240000000,2019-07-28T18:05:00,-8.88368,-31.73958,14.5,130.0
100000003,2019-07-28T18:10:00,-8.67762,-28.79163,11.4,23.0
100000004,2019-07-28T18:10:00,-9.42521,-29.8365,13.3,267.5
100000005,2019-07-28T18:10:00,-8.82852,-31.85839,14.9,124.1
240000000,2019-07-28T18:10:00,-8.89236,-31.72917,14.5,130.0
100000003,2019-07-28T18:15:00,-8.67298,-28.78966,12.5,23.0
100000004,2019-07-28T18:15:00,-9.42536,-29.83992,13.4,267.5
100000005,2019-07-28T18:15:00,-8.83182,-31.85352,12.0,124.1
240000000,2019-07-28T18:15:00,-8.90104,-31.71875,14.5,130.0
100000003,2019-07-28T18:20:00,-8.66834,-28.78769,12.1,23.0
100000004,2019-07-28T18:20:00,-9.42551,-29.84335,12.7,267.5
100000005,2019-07-28T18:20:00,-8.83512,-31.84865,13.6,124.1
240000000,2019-07-28T18:20:00,-8.90972,-31.70833,14.5,130.0
100000003,2019-07-28T18:25:00,-8.6637,-28.78572,12.0,23.0
100000004,2019-07-28T18:25:00,-9.42565,-29.84677,13.9,267.5
100000005,2019-07-28T18:25:00,-8.83842,-31.84378,12.3,124.1
240000000,2019-07-28T18:25:00,-8.9184,-31.69792,14.5,130.0
100000003,2019-07-28T18:30:00,-8.65906,-28.78374,14.9,23.0
100000004,2019-07-28T18:30:00,-9.4258,-29.8502,14.7,267.5
100000005,2019-07-28T18:30:00,-8.84171,-31.83891,14.1,124.1
240000000,2019-07-28T18:30:00,-8.92708,-31.6875,14.5,130.0
100000003,2019-07-28T18:35:00,-8.65442,-28.78177,12.6,23.0
100000004,2019-07-28T18:35:00,-9.42595,-29.85362,14.7,267.5
100000005,2019-07-28T18:35:00,-8.84501,-31.83404,11.5,124.1
240000000,2019-07-28T18:35:00,-8.93576,-31.67708,14.5,130.0
100000003,2019-07-28T18:40:00,-8.64978,-28.7798,14.6,23.0
100000004,2019-07-28T18:40:00,-9.4261,-29.85705,12.8,267.5
100000005,2019-07-28T18:40:00,-8.84831,-31.82917,14.9,124.1
240000000,2019-07-28T18:40:00,-8.94444,-31.66667,14.5,130.0
100000003,2019-07-28T18:45:00,-8.64514,-28.77782,13.5,23.0
100000004,2019-07-28T18:45:00,-9.42624,-29.86047,11.5,267.5
100000005,2019-07-28T18:45:00,-8.85161,-31.8243,12.8,124.1
240000000,2019-07-28T18:45:00,-8.95312,-31.65625,14.5,130.0
100000003,2019-07-28T18:50:00,-8.6405,-28.77585,14.2,23.0
100000004,2019-07-28T18:50:00,-9.42639,-29.8639,14.9,267.5
100000005,2019-07-28T18:50:00,-8.8549,-31.81943,11.9,124.1
240000000,2019-07-28T18:50:00,-8.96181,-31.64583,14.5,130.0
100000003,2019-07-28T18:55:00,-8.63586,-28.77388,13.0,23.0
100000004,2019-07-28T18:55:00,-9.42654,-29.86732,14.4,267.5
100000005,2019-07-28T18:55:00,-8.8582,-31.81456,11.3,124.1
240000000,2019-07-28T18:55:00,-8.97049,-31.63542,14.5,130.0
100000003,2019-07-28T19:00:00,-8.63122,-28.7719,13.3,23.0
100000004,2019-07-28T19:00:00,-9.42669,-29.87075,11.5,267.5
100000005,2019-07-28T19:00:00,-8.8615,-31.80969,11.7,124.1
240000000,2019-07-28T19:00:00,-8.97917,-31.625,14.5,130.0
100000003,2019-07-28T19:05:00,-8.62658,-28.76993,13.0,23.0
100000004,2019-07-28T19:05:00,-9.42683,-29.87417,14.7,267.5
100000005,2019-07-28T19:05:00,-8.8648,-31.80482,13.1,124.1
240000000,2019-07-28T19:05:00,-8.98785,-31.61458,14.5,130.0
100000003,2019-07-28T19:10:00,-8.62194,-28.76796,11.8,23.0
100000004,2019-07-28T19:10:00,-9.42698,-29.8776,14.5,267.5
100000005,2019-07-28T19:10:00,-8.86809,-31.79995,12.3,124.1
240000000,2019-07-28T19:10:00,-8.99653,-31.60417,14.5,130.0
100000003,2019-07-28T19:15:00,-8.6173,-28.76598,13.9,23.0
100000004,2019-07-28T19:15:00,-9.42713,-29.88102,13.1,267.5
100000005,2019-07-28T19:15:00,-8.87139,-31.79508,14.3,124.1
240000000,2019-07-28T19:15:00,-9.00521,-31.59375,14.5,130.0
100000003,2019-07-28T19:20:00,-8.61266,-28.76401,12.1,23.0
100000004,2019-07-28T19:20:00,-9.42728,-29.88445,13.4,267.5
100000005,2019-07-28T19:20:00,-8.87469,-31.79021,12.7,124.1
240000000,2019-07-28T19:20:00,-9.01389,-31.58333,14.5,130.0
100000003,2019-07-28T19:25:00,-8.60802,-28.76204,11.1,23.0
100000004,2019-07-28T19:25:00,-9.42742,-29.88787,12.6,267.5
100000005,2019-07-28T19:25:00,-8.87799,-31.78534,12.0,124.1
240000000,2019-07-28T19:25:00,-9.02257,-31.57292,14.5,130.0
100000003,2019-07-28T19:30:00,-8.60338,-28.76006,13.6,23.0
100000004,2019-07-28T19:30:00,-9.42757,-29.8913,11.2,267.5
100000005,2019-07-28T19:30:00,-8.88129,-31.78047,13.5,124.1
240000000,2019-07-28T19:30:00,-9.03125,-31.5625,14.5,130.0
100000003,2019-07-28T19:35:00,-8.59874,-28.75809,11.7,23.0
100000004,2019-07-28T19:35:00,-9.42772,-29.89472,12.3,267.5
100000005,2019-07-28T19:35:00,-8.88458,-31.7756,13.8,124.1
240000000,2019-07-28T19:35:00,-9.03993,-31.55208,14.5,130.0
100000003,2019-07-28T19:40:00,-8.5941,-28.75612,14.8,23.0
100000004,2019-07-28T19:40:00,-9.42787,-29.89815,14.2,267.5
100000005,2019-07-28T19:40:00,-8.88788,-31.77073,11.7,124.1
240000000,2019-07-28T19:40:00,-9.04861,-31.54167,14.5,130.0
100000003,2019-07-28T19:45:00,-8.58946,-28.75414,14.8,23.0
100000004,2019-07-28T19:45:00,-9.42802,-29.90157,11.0,267.5
100000005,2019-07-28T19:45:00,-8.89118,-31.76586,11.7,124.1
240000000,2019-07-28T19:45:00,-9.05729,-31.53125,14.5,130.0
100000003,2019-07-28T19:50:00,-8.58482,-28.75217,14.7,23.0
100000004,2019-07-28T19:50:00,-9.42816,-29.905,12.3,267.5
100000005,2019-07-28T19:50:00,-8.89448,-31.76099,11.1,124.1
240000000,2019-07-28T19:50:00,-9.06597,-31.52083,14.5,130.0
100000003,2019-07-28T19:55:00,-8.58018,-28.7502,12.5,23.0
100000004,2019-07-28T19:55:00,-9.42831,-29.90842,12.6,267.5
100000005,2019-07-28T19:55:00,-8.89777,-31.75612,13.9,124.1
240000000,2019-07-28T19:55:00,-9.07465,-31.51042,14.5,130.0
100000003,2019-07-28T20:00:00,-8.57554,-28.74822,11.1,23.0
100000004,2019-07-28T20:00:00,-9.42846,-29.91185,13.1,267.5
100000005,2019-07-28T20:00:00,-8.90107,-31.75125,13.7,124.1
240000000,2019-07-28T20:00:00,-9.08333,-31.5,14.5,130.0
100000003,2019-07-28T20:05:00,-8.5709,-28.74625,14.7,23.0
100000004,2019-07-28T20:05:00,-9.42861,-29.91527,14.7,267.5
100000005,2019-07-28T20:05:00,-8.90437,-31.74638,12.9,124.1
240000000,2019-07-28T20:05:00,-9.09201,-31.48958,14.5,130.0
100000003,2019-07-28T20:10:00,-8.56626,-28.74428,12.7,23.0
100000004,2019-07-28T20:10:00,-9.42875,-29.9187,12.4,267.5
100000005,2019-07-28T20:10:00,-8.90767,-31.74151,14.4,124.1
240000000,2019-07-28T20:10:00,-9.10069,-31.47917,14.5,130.0
100000003,2019-07-28T20:15:00,-8.56162,-28.74231,14.9,23.0
100000004,2019-07-28T20:15:00,-9.4289,-29.92212,12.4,267.5
100000005,2019-07-28T20:15:00,-8.91096,-31.73664,14.2,124.1
240000000,2019-07-28T20:15:00,-9.10937,-31.46875,14.5,130.0
100000003,2019-07-28T20:20:00,-8.55698,-28.74033,14.9,23.0
100000004,2019-07-28T20:20:00,-9.42905,-29.92555,14.0,267.5
100000005,2019-07-28T20:20:00,-8.91426,-31.73177,13.3,124.1
240000000,2019-07-28T20:20:00,-9.11806,-31.45833,14.5,130.0
100000003,2019-07-28T20:25:00,-8.55234,-28.73836,14.4,23.0
100000004,2019-07-28T20:25:00,-9.4292,-29.92897,12.8,267.5
100000005,2019-07-28T20:25:00,-8.91756,-31.7269,14.5,124.1
240000000,2019-07-28T20:25:00,-9.12674,-31.44792,14.5,130.0
100000003,2019-07-28T20:30:00,-8.5477,-28.73639,12.2,23.0
100000004,2019-07-28T20:30:00,-9.42934,-29.9324,11.9,267.5
100000005,2019-07-28T20:30:00,-8.92086,-31.72202,11.8,124.1
240000000,2019-07-28T20:30:00,-9.13542,-31.4375,14.5,130.0
100000003,2019-07-28T20:35:00,-8.54306,-28.73441,12.5,23.0
100000004,2019-07-28T20:35:00,-9.42949,-29.93582,12.8,267.5
100000005,2019-07-28T20:35:00,-8.92415,-31.71715,11.4,124.1
240000000,2019-07-28T20:35:00,-9.1441,-31.42708,14.5,130.0
100000003,2019-07-28T20:40:00,-8.53842,-28.73244,14.4,23.0
100000004,2019-07-28T20:40:00,-9.42964,-29.93925,11.6,267.5
100000005,2019-07-28T20:40:00,-8.92745,-31.71228,12.1,124.1
240000000,2019-07-28T20:40:00,-9.15278,-31.41667,14.5,130.0
100000003,2019-07-28T20:45:00,-8.53378,-28.73047,12.3,23.0
100000004,2019-07-28T20:45:00,-9.42979,-29.94267,11.7,267.5
100000005,2019-07-28T20:45:00,-8.93075,-31.70741,11.2,124.1
240000000,2019-07-28T20:45:00,-9.16146,-31.40625,14.5,130.0
100000003,2019-07-28T20:50:00,-8.52914,-28.72849,11.7,23.0
100000004,2019-07-28T20:50:00,-9.42993,-29.9461,13.0,267.5
100000005,2019-07-28T20:50:00,-8.93405,-31.70254,13.1,124.1
240000000,2019-07-28T20:50:00,-9.17014,-31.39583,14.5,130.0
100000003,2019-07-28T20:55:00,-8.5245,-28.72652,13.2,23.0
100000004,2019-07-28T20:55:00,-9.43008,-29.94952,12.7,267.5
100000005,2019-07-28T20:55:00,-8.93734,-31.69767,14.7,124.1
240000000,2019-07-28T20:55:00,-9.17882,-31.38542,14.5,130.0
100000003,2019-07-28T21:00:00,-8.51986,-28.72455,14.7,23.0
100000004,2019-07-28T21:00:00,-9.43023,-29.95295,14.7,267.5
100000005,2019-07-28T21:00:00,-8.94064,-31.6928,11.2,124.1
240000000,2019-07-28T21:00:00,-9.1875,-31.375,14.5,130.0
100000003,2019-07-28T21:05:00,-8.51522,-28.72257,13.8,23.0
100000004,2019-07-28T21:05:00,-9.43038,-29.95637,12.4,267.5
100000005,2019-07-28T21:05:00,-8.94394,-31.68793,11.5,124.1
240000000,2019-07-28T21:05:00,-9.19618,-31.36458,14.5,130.0
100000003,2019-07-28T21:10:00,-8.51058,-28.7206,13.3,23.0
100000004,2019-07-28T21:10:00,-9.43052,-29.9598,13.3,267.5
100000005,2019-07-28T21:10:00,-8.94724,-31.68306,12.8,124.1
240000000,2019-07-28T21:10:00,-9.20486,-31.35417,14.5,130.0
100000003,2019-07-28T21:15:00,-8.50594,-28.71863,11.4,23.0
100000004,2019-07-28T21:15:00,-9.43067,-29.96322,13.5,267.5
100000005,2019-07-28T21:15:00,-8.95054,-31.67819,14.7,124.1
240000000,2019-07-28T21:15:00,-9.21354,-31.34375,14.5,130.0
100000003,2019-07-28T21:20:00,-8.5013,-28.71665,13.5,23.0
100000004,2019-07-28T21:20:00,-9.43082,-29.96665,11.1,267.5
100000005,2019-07-28T21:20:00,-8.95383,-31.67332,12.3,124.1
240000000,2019-07-28T21:20:00,-9.22222,-31.33333,14.5,130.0
100000003,2019-07-28T21:25:00,-8.49666,-28.71468,15.0,23.0
100000004,2019-07-28T21:25:00,-9.43097,-29.97007,13.7,267.5
100000005,2019-07-28T21:25:00,-8.95713,-31.66845,13.0,124.1
240000000,2019-07-28T21:25:00,-9.2309,-31.32292,14.5,130.0
100000003,2019-07-28T21:30:00,-8.49202,-28.71271,11.6,23.0
100000004,2019-07-28T21:30:00,-9.43112,-29.9735,11.7,267.5
100000005,2019-07-28T21:30:00,-8.96043,-31.66358,11.2,124.1
240000000,2019-07-28T21:30:00,-9.23958,-31.3125,14.5,130.0
100000003,2019-07-28T21:35:00,-8.48738,-28.71073,13.1,23.0
100000004,2019-07-28T21:35:00,-9.43126,-29.97692,14.8,267.5
100000005,2019-07-28T21:35:00,-8.96373,-31.65871,11.6,124.1
100000003,2019-07-28T21:40:00,-8.48274,-28.70876,14.5,23.0
100000004,2019-07-28T21:40:00,-9.43141,-29.98035,11.6,267.5
100000005,2019-07-28T21:40:00,-8.96702,-31.65384,14.9,124.1
100000003,2019-07-28T21:45:00,-8.4781,-28.70679,14.0,23.0
100000004,2019-07-28T21:45:00,-9.43156,-29.98377,12.7,267.5
100000005,2019-07-28T21:45:00,-8.97032,-31.64897,14.9,124.1
100000003,2019-07-28T21:50:00,-8.47346,-28.70482,13.8,23.0
100000004,2019-07-28T21:50:00,-9.43171,-29.98719,11.3,267.5
100000005,2019-07-28T21:50:00,-8.97362,-31.6441,11.0,124.1
100000003,2019-07-28T21:55:00,-8.46882,-28.70284,13.8,23.0
100000004,2019-07-28T21:55:00,-9.43185,-29.99062,15.0,267.5
100000005,2019-07-28T21:55:00,-8.97692,-31.63923,14.8,124.1
100000003,2019-07-28T22:00:00,-8.46418,-28.70087,12.4,23.0
100000004,2019-07-28T22:00:00,-9.432,-29.99404,13.0,267.5
100000005,2019-07-28T22:00:00,-8.98021,-31.63436,13.6,124.1
100000003,2019-07-28T22:05:00,-8.45954,-28.6989,12.2,23.0
100000004,2019-07-28T22:05:00,-9.43215,-29.99747,13.4,267.5
100000005,2019-07-28T22:05:00,-8.98351,-31.62949,14.5,124.1
100000003,2019-07-28T22:10:00,-8.4549,-28.69692,14.2,23.0
100000004,2019-07-28T22:10:00,-9.4323,-30.00089,11.3,267.5
100000005,2019-07-28T22:10:00,-8.98681,-31.62462,12.8,124.1
100000003,2019-07-28T22:15:00,-8.45026,-28.69495,14.2,23.0
100000004,2019-07-28T22:15:00,-9.43244,-30.00432,14.0,267.5
100000005,2019-07-28T22:15:00,-8.99011,-31.61975,13.1,124.1
100000003,2019-07-28T22:20:00,-8.44562,-28.69298,14.5,23.0
100000004,2019-07-28T22:20:00,-9.43259,-30.00774,11.8,267.5
100000005,2019-07-28T22:20:00,-8.9934,-31.61488,13.0,124.1
100000003,2019-07-28T22:25:00,-8.44098,-28.691,14.7,23.0
100000004,2019-07-28T22:25:00,-9.43274,-30.01117,14.6,267.5
100000005,2019-07-28T22:25:00,-8.9967,-31.61001,13.7,124.1
100000003,2019-07-28T22:30:00,-8.43634,-28.68903,13.0,23.0
100000004,2019-07-28T22:30:00,-9.43289,-30.01459,11.8,267.5
100000005,2019-07-28T22:30:00,-9.0,-31.60514,11.6,124.1
100000003,2019-07-28T22:35:00,-8.4317,-28.68706,13.0,23.0
100000004,2019-07-28T22:35:00,-9.43303,-30.01802,11.8,267.5
100000005,2019-07-28T22:35:00,-9.0033,-31.60027,11.1,124.1
100000003,2019-07-28T22:40:00,-8.42706,-28.68508,14.2,23.0
100000004,2019-07-28T22:40:00,-9.43318,-30.02144,11.1,267.5
100000005,2019-07-28T22:40:00,-9.00659,-31.5954,12.2,124.1
100000003,2019-07-28T22:45:00,-8.42242,-28.68311,13.6,23.0
100000004,2019-07-28T22:45:00,-9.43333,-30.02487,12.9,267.5
100000005,2019-07-28T22:45:00,-9.00989,-31.59053,13.8,124.1
100000003,2019-07-28T22:50:00,-8.41778,-28.68114,13.8,23.0
100000004,2019-07-28T22:50:00,-9.43348,-30.02829,13.3,267.5
100000005,2019-07-28T22:50:00,-9.01319,-31.58566,11.8,124.1
100000003,2019-07-28T22:55:00,-8.41314,-28.67916,14.2,23.0
100000004,2019-07-28T22:55:00,-9.43363,-30.03172,11.3,267.5
100000005,2019-07-28T22:55:00,-9.01649,-31.58079,13.7,124.1
100000003,2019-07-28T23:00:00,-8.4085,-28.67719,14.6,23.0
100000004,2019-07-28T23:00:00,-9.43377,-30.03514,14.1,267.5
100000005,2019-07-28T23:00:00,-9.01979,-31.57592,14.9,124.1
100000003,2019-07-28T23:05:00,-8.40386,-28.67522,12.4,23.0
100000004,2019-07-28T23:05:00,-9.43392,-30.03857,12.8,267.5
100000005,2019-07-28T23:05:00,-9.02308,-31.57105,11.4,124.1
100000003,2019-07-28T23:10:00,-8.39922,-28.67324,12.5,23.0
100000004,2019-07-28T23:10:00,-9.43407,-30.04199,13.1,267.5
100000005,2019-07-28T23:10:00,-9.02638,-31.56618,13.7,124.1
100000003,2019-07-28T23:15:00,-8.39458,-28.67127,11.4,23.0
100000004,2019-07-28T23:15:00,-9.43422,-30.04542,12.8,267.5
100000005,2019-07-28T23:15:00,-9.02968,-31.56131,12.8,124.1
100000003,2019-07-28T23:20:00,-8.38994,-28.6693,13.3,23.0
100000004,2019-07-28T23:20:00,-9.43436,-30.04884,12.6,267.5
100000005,2019-07-28T23:20:00,-9.03298,-31.55644,14.5,124.1
100000003,2019-07-28T23:25:00,-8.3853,-28.66732,11.1,23.0
100000004,2019-07-28T23:25:00,-9.43451,-30.05227,13.2,267.5
100000005,2019-07-28T23:25:00,-9.03627,-31.55157,11.7,124.1
100000003,2019-07-28T23:30:00,-8.38066,-28.66535,12.9,23.0
100000004,2019-07-28T23:30:00,-9.43466,-30.05569,11.6,267.5
100000005,2019-07-28T23:30:00,-9.03957,-31.5467,13.8,124.1
100000003,2019-07-28T23:35:00,-8.37602,-28.66338,13.2,23.0
100000004,2019-07-28T23:35:00,-9.43481,-30.05912,11.7,267.5
100000005,2019-07-28T23:35:00,-9.04287,-31.54183,14.4,124.1
100000003,2019-07-28T23:40:00,-8.37138,-28.66141,12.1,23.0
100000004,2019-07-28T23:40:00,-9.43495,-30.06254,14.4,267.5
100000005,2019-07-28T23:40:00,-9.04617,-31.53696,14.8,124.1
100000003,2019-07-28T23:45:00,-8.36674,-28.65943,13.4,23.0
100000004,2019-07-28T23:45:00,-9.4351,-30.06597,14.8,267.5
100000005,2019-07-28T23:45:00,-9.04946,-31.53209,13.7,124.1
100000003,2019-07-28T23:50:00,-8.3621,-28.65746,11.1,23.0
100000004,2019-07-28T23:50:00,-9.43525,-30.06939,12.5,267.5
100000005,2019-07-28T23:50:00,-9.05276,-31.52722,13.0,124.1
100000003,2019-07-28T23:55:00,-8.35746,-28.65549,11.1,23.0
100000004,2019-07-28T23:55:00,-9.4354,-30.07282,12.1,267.5
100000005,2019-07-28T23:55:00,-9.05606,-31.52235,13.5,124.1
100000003,2019-07-29T00:00:00,-8.35282,-28.65351,14.3,23.0
100000004,2019-07-29T00:00:00,-9.43554,-30.07624,13.6,267.5
100000005,2019-07-29T00:00:00,-9.05936,-31.51748,14.5,124.1
100000003,2019-07-29T00:05:00,-8.34818,-28.65154,12.4,23.0
100000004,2019-07-29T00:05:00,-9.43569,-30.07967,12.6,267.5
100000005,2019-07-29T00:05:00,-9.06265,-31.51261,13.3,124.1
100000003,2019-07-29T00:10:00,-8.34354,-28.64957,11.5,23.0
100000004,2019-07-29T00:10:00,-9.43584,-30.08309,11.1,267.5
100000005,2019-07-29T00:10:00,-9.06595,-31.50774,11.1,124.1
100000003,2019-07-29T00:15:00,-8.3389,-28.64759,13.1,23.0
